,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,num_workers,device
23,1,24,1.3711695718765258,0.4525,4.640685319900513,94.02204775810242,0.001,128,0,cuda
24,1,25,1.2836336708068847,0.48125,4.774742603302002,98.81423282623291,0.001,128,0,cuda
25,1,26,1.4111812734603881,0.46125,5.063717842102051,103.90287327766418,0.001,128,0,cuda
26,1,27,1.3981886959075929,0.45375,3.1677052974700928,107.10256719589233,0.001,128,0,cuda
27,1,28,1.3664257001876832,0.4675,3.353692054748535,110.46435475349426,0.001,128,0,cuda
28,1,29,1.2674742126464844,0.48375,2.993222713470459,113.4675703048706,0.001,128,0,cuda
29,1,30,1.1939533042907715,0.525,2.544520616531372,116.02136707305908,0.001,128,0,cuda
30,1,31,1.1925537443161012,0.53875,2.940913677215576,118.97109079360962,0.001,128,0,cuda
31,1,32,1.1369043254852296,0.55125,2.851958990097046,121.83261489868164,0.001,128,0,cuda
32,1,33,1.1013531494140625,0.5875,3.3729918003082275,125.21644878387451,0.001,128,0,cuda
33,1,34,1.0492679691314697,0.605,3.6383442878723145,128.86786246299744,0.001,128,0,cuda
34,1,35,1.0157839035987855,0.60875,4.866654634475708,133.75157237052917,0.001,128,0,cuda
35,1,36,1.0638677740097047,0.60625,3.9201736450195312,137.68699526786804,0.001,128,0,cuda
36,1,37,1.1751942563056945,0.55625,3.0381810665130615,140.74081873893738,0.001,128,0,cuda
37,1,38,1.0857968616485596,0.57625,3.4841840267181396,144.23607897758484,0.001,128,0,cuda
38,1,39,1.132904634475708,0.565,3.0221168994903564,147.27315521240234,0.001,128,0,cuda
39,1,40,1.1561469984054566,0.565,3.20809006690979,150.49420762062073,0.001,128,0,cuda
40,1,41,1.1148722767829895,0.585,2.744504690170288,153.24900650978088,0.001,128,0,cuda
41,1,42,1.0020879626274108,0.60875,2.5044431686401367,155.76413941383362,0.001,128,0,cuda
42,1,43,0.9642811489105224,0.635,2.4661686420440674,158.24768781661987,0.001,128,0,cuda
43,1,44,0.9151685285568237,0.6475,2.522930860519409,160.7805154323578,0.001,128,0,cuda
44,1,45,0.982817153930664,0.64375,2.472088575363159,163.26556062698364,0.001,128,0,cuda
45,1,46,0.915301616191864,0.665,2.438058853149414,165.71484398841858,0.001,128,0,cuda
46,1,47,0.8358717560768127,0.68125,2.4973816871643066,168.22370839118958,0.001,128,0,cuda
47,1,48,0.7646415519714356,0.70125,2.4262430667877197,170.65995621681213,0.001,128,0,cuda
48,1,49,0.8028071284294128,0.705,2.429382801055908,173.10033679008484,0.001,128,0,cuda
49,1,50,0.7705448246002198,0.71875,2.430081844329834,175.54141783714294,0.001,128,0,cuda
50,1,51,0.7585915756225586,0.73375,2.415510892868042,177.96788430213928,0.001,128,0,cuda
51,1,52,0.6642631936073303,0.74375,2.427539348602295,180.40637707710266,0.001,128,0,cuda
52,1,53,0.6264207029342651,0.76875,2.4420971870422363,182.86720395088196,0.001,128,0,cuda
53,1,54,1.0215209484100343,0.6475,2.4301671981811523,185.30875158309937,0.001,128,0,cuda
54,1,55,0.8242426657676697,0.71,2.46264910697937,187.78228950500488,0.001,128,0,cuda
55,1,56,0.7190096044540405,0.74375,2.4320263862609863,190.22528719902039,0.001,128,0,cuda
56,1,57,0.6636691570281983,0.75875,2.4438695907592773,192.6801209449768,0.001,128,0,cuda
57,1,58,0.6252176141738892,0.75875,2.5582807064056396,195.25083756446838,0.001,128,0,cuda
58,1,59,0.7188539183139802,0.73125,2.504861831665039,197.77463626861572,0.001,128,0,cuda
59,1,60,0.5968515706062317,0.79875,2.428572177886963,200.21503400802612,0.001,128,0,cuda
60,1,61,0.5104932844638824,0.79875,2.41748309135437,202.65172052383423,0.001,128,0,cuda
61,1,62,0.4418827271461487,0.845,2.431415319442749,205.09110951423645,0.001,128,0,cuda
62,1,63,0.5370704793930053,0.80875,2.41542387008667,207.51547384262085,0.001,128,0,cuda
63,1,64,0.518797699213028,0.80125,2.449528217315674,209.97331643104553,0.001,128,0,cuda
64,1,65,0.5215915441513062,0.81125,2.430176019668579,212.41162371635437,0.001,128,0,cuda
65,1,66,0.6731989049911499,0.77625,2.44966197013855,214.86826181411743,0.001,128,0,cuda
66,1,67,0.5442731404304504,0.7975,2.420875072479248,217.29762315750122,0.001,128,0,cuda
67,1,68,0.48066659331321715,0.81625,2.4780144691467285,219.78351664543152,0.001,128,0,cuda
68,1,69,0.473516538143158,0.85125,2.419065237045288,222.210590839386,0.001,128,0,cuda
69,1,70,0.3879983937740326,0.8525,2.462350606918335,224.680908203125,0.001,128,0,cuda
70,1,71,0.27905975699424745,0.89875,2.4298136234283447,227.1188931465149,0.001,128,0,cuda
71,1,72,0.2766274857521057,0.9025,2.446272134780884,229.5731303691864,0.001,128,0,cuda
72,1,73,0.2694166445732117,0.90625,2.4334216117858887,232.01481223106384,0.001,128,0,cuda
73,1,74,0.3011619007587433,0.89625,2.417160749435425,234.43977904319763,0.001,128,0,cuda
74,1,75,0.24063769817352296,0.90875,2.505328416824341,236.9530909061432,0.001,128,0,cuda
75,1,76,0.20174609243869782,0.93,2.4533393383026123,239.41447949409485,0.001,128,0,cuda
76,1,77,0.1800369518995285,0.93875,2.46543025970459,241.88850474357605,0.001,128,0,cuda
77,1,78,0.20290872931480408,0.925,2.457704544067383,244.36118340492249,0.001,128,0,cuda
78,1,79,0.3501750910282135,0.8925,2.4611337184906006,246.83026266098022,0.001,128,0,cuda
79,1,80,0.2929071593284607,0.8975,2.609093189239502,249.44853687286377,0.001,128,0,cuda
80,1,81,0.2852496689558029,0.90875,2.5678117275238037,252.02445697784424,0.001,128,0,cuda
81,1,82,0.5187964749336242,0.81875,2.525935411453247,254.55892777442932,0.001,128,0,cuda
82,1,83,0.3750020682811737,0.875,2.5564889907836914,257.123389005661,0.001,128,0,cuda
83,1,84,0.36103791534900664,0.89625,2.560703754425049,259.6921110153198,0.001,128,0,cuda
84,1,85,0.2847775804996491,0.90375,2.4504518508911133,262.1504604816437,0.001,128,0,cuda
85,1,86,0.18087522447109222,0.93875,2.473676919937134,264.631751537323,0.001,128,0,cuda
86,1,87,0.15263288512825965,0.94625,2.427344560623169,267.06706976890564,0.001,128,0,cuda
87,1,88,0.18420908749103546,0.93625,2.461404323577881,269.5449059009552,0.001,128,0,cuda
88,1,89,0.1456191948056221,0.95,2.4665682315826416,272.0192503929138,0.001,128,0,cuda
89,1,90,0.10729571998119354,0.9625,2.45135760307312,274.47943568229675,0.001,128,0,cuda
90,1,91,0.07064566299319268,0.97875,2.41158127784729,276.89894914627075,0.001,128,0,cuda
91,1,92,0.053977152332663536,0.9825,2.4512922763824463,279.3651225566864,0.001,128,0,cuda
92,1,93,0.0374039027094841,0.9875,2.4312942028045654,281.8043830394745,0.001,128,0,cuda
93,1,94,0.03046347066760063,0.99125,2.4640450477600098,284.2761149406433,0.001,128,0,cuda
94,1,95,0.06271016111597419,0.985,2.45354962348938,286.7372441291809,0.001,128,0,cuda
95,1,96,0.05643253553658724,0.985,2.464944362640381,289.21041107177734,0.001,128,0,cuda
96,1,97,0.08810946315526963,0.9725,2.4211816787719727,291.63952565193176,0.001,128,0,cuda
97,1,98,0.10244253713637591,0.96375,2.492375612258911,294.1397805213928,0.001,128,0,cuda
98,1,99,0.06633487090468407,0.975,2.431777000427246,296.5809848308563,0.001,128,0,cuda
99,1,100,0.0878791420161724,0.9675,2.4570086002349854,299.04593229293823,0.001,128,0,cuda
